run_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	library_strategy	read_count	base_count	fastq_ftp	submitted_ftp	submitted_format	sra_ftp	sample_alias	host	collection_date
SRR9224240	SAMN11950342	SRX5994603	SRR9224240	408170	human gut metagenome	WGS	5661954	1085656582	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9224240/SRR9224240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9224240/SRR9224240_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9224240	an-0074_MG	an	2015-12-10
SRR9224239	SAMN11950343	SRX5994604	SRR9224239	408170	human gut metagenome	WGS	381953	71141860	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224239/SRR9224239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224239/SRR9224239_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9224239	an-0075_MG	an	2015-12-15
SRR9224238	SAMN11950344	SRX5994605	SRR9224238	408170	human gut metagenome	WGS	7957075	1484525553	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9224238/SRR9224238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9224238/SRR9224238_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9224238	an-0076_MG	an	2016-01-04
SRR9224237	SAMN11950345	SRX5994606	SRR9224237	408170	human gut metagenome	WGS	7506252	1442053788	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9224237/SRR9224237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9224237/SRR9224237_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9224237	an-0077_MG	an	2016-01-06
SRR9224236	SAMN11950346	SRX5994607	SRR9224236	408170	human gut metagenome	WGS	11221562	2143821964	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224236/SRR9224236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224236/SRR9224236_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9224236	an-0080_MG	an	2016-01-15
SRR9224235	SAMN11950347	SRX5994608	SRR9224235	408170	human gut metagenome	WGS	10723184	2069675782	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224235/SRR9224235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224235/SRR9224235_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9224235	an-0081_MG	an	2016-01-17
SRR9224234	SAMN11950348	SRX5994609	SRR9224234	408170	human gut metagenome	WGS	6721564	1295627527	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224234/SRR9224234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224234/SRR9224234_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9224234	an-0082_MG	an	2016-01-18
SRR9224233	SAMN11950349	SRX5994610	SRR9224233	408170	human gut metagenome	WGS	11383	2048436	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224233/SRR9224233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224233/SRR9224233_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9224233	an-0083_MG	an	2016-01-19
SRR9224065	SAMN11950350	SRX5994778	SRR9224065	408170	human gut metagenome	WGS	6981643	1340926943	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224065/SRR9224065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224065/SRR9224065_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9224065	ao-0001_MG	ao	2014-12-18
SRR9224066	SAMN11950351	SRX5994777	SRR9224066	408170	human gut metagenome	WGS	6283533	1201711765	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224066/SRR9224066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224066/SRR9224066_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9224066	ao-0003_MG	ao	2014-12-19
SRR9224067	SAMN11950352	SRX5994776	SRR9224067	408170	human gut metagenome	WGS	7987126	1550146748	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9224067/SRR9224067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9224067/SRR9224067_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9224067	ao-0004_MG	ao	2014-12-23
SRR9224068	SAMN11950353	SRX5994775	SRR9224068	408170	human gut metagenome	WGS	6129289	1168188879	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9224068/SRR9224068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9224068/SRR9224068_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9224068	ao-0006_MG	ao	2014-12-24
SRR9224069	SAMN11950354	SRX5994774	SRR9224069	408170	human gut metagenome	WGS	10797921	2081487976	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224069/SRR9224069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224069/SRR9224069_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9224069	ao-0007_MG	ao	2014-12-26
SRR9224070	SAMN11950355	SRX5994773	SRR9224070	408170	human gut metagenome	WGS	9958578	1912886359	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9224070/SRR9224070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9224070/SRR9224070_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9224070	ao-0008_MG	ao	2014-12-29
SRR9224071	SAMN11950356	SRX5994772	SRR9224071	408170	human gut metagenome	WGS	11125888	2137884498	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9224071/SRR9224071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9224071/SRR9224071_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9224071	ao-0009_MG	ao	2014-12-30
SRR9224072	SAMN11950357	SRX5994771	SRR9224072	408170	human gut metagenome	WGS	8729745	1660682211	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9224072/SRR9224072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9224072/SRR9224072_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9224072	ao-0010_MG	ao	2015-01-03
SRR9224073	SAMN11950358	SRX5994770	SRR9224073	408170	human gut metagenome	WGS	9360884	1809359367	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224073/SRR9224073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224073/SRR9224073_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9224073	ao-0011_MG	ao	2015-01-05
SRR9224074	SAMN11950359	SRX5994769	SRR9224074	408170	human gut metagenome	WGS	9459705	1827277162	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224074/SRR9224074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224074/SRR9224074_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9224074	ao-0012_MG	ao	2015-01-06
SRR9224020	SAMN11950360	SRX5994823	SRR9224020	408170	human gut metagenome	WGS	8509580	1651752572	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9224020/SRR9224020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9224020/SRR9224020_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9224020	ao-0013_MG	ao	2015-01-07
SRR9224019c	SAMN11950361 SAMN11950362	SRX5994824	SRR9224019 SRR9224022	408170	human gut metagenome	WGS	10906280	2078765697	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224019/SRR9224019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224019/SRR9224019_2.fastq.gz ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9224022/SRR9224022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9224022/SRR9224022_2.fastq.gz	0.0	0.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9224019 ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9224022	ao-0014_MG ao-0015_MG	ao	2015-01-08
SRR9224021	SAMN11950363	SRX5994822	SRR9224021	408170	human gut metagenome	WGS	5579026	1078287532	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9224021/SRR9224021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9224021/SRR9224021_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9224021	ao-0016_MG	ao	2015-01-10
SRR9224024	SAMN11950364	SRX5994819	SRR9224024	408170	human gut metagenome	WGS	6761192	1311940818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224024/SRR9224024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224024/SRR9224024_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9224024	ao-0017_MG	ao	2015-01-12
SRR9224023	SAMN11950365	SRX5994820	SRR9224023	408170	human gut metagenome	WGS	6150578	1186467517	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224023/SRR9224023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224023/SRR9224023_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9224023	ao-0025_MG	ao	2015-01-21
SRR9224026	SAMN11950366	SRX5994817	SRR9224026	408170	human gut metagenome	WGS	9983954	1938929028	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224026/SRR9224026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224026/SRR9224026_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9224026	ao-0026_MG	ao	2015-01-22
SRR9224025	SAMN11950367	SRX5994818	SRR9224025	408170	human gut metagenome	WGS	8998342	1710405905	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224025/SRR9224025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224025/SRR9224025_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9224025	ao-0027_MG	ao	2015-01-23
SRR9224018	SAMN11950368	SRX5994825	SRR9224018	408170	human gut metagenome	WGS	7946784	1522114513	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9224018/SRR9224018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9224018/SRR9224018_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9224018	ao-0028_MG	ao	2015-01-24
SRR9224017	SAMN11950369	SRX5994826	SRR9224017	408170	human gut metagenome	WGS	8209892	1571291331	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9224017/SRR9224017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9224017/SRR9224017_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9224017	ao-0029_MG	ao	2015-01-26
SRR9224403c	SAMN11950372 SAMN11950370 SAMN11950371	SRX5995003	SRR9224403 SRR9224405 SRR9224406	408170	human gut metagenome	WGS	20065450	3856644195	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224403/SRR9224403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224403/SRR9224403_2.fastq.gz ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224405/SRR9224405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224405/SRR9224405_2.fastq.gz ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224406/SRR9224406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224406/SRR9224406_2.fastq.gz	0.0	0.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9224403 ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9224405 ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9224406	ao-0032_MG ao-0030_MG ao-0031_MG	ao	2015-01-28
SRR9224404	SAMN11950373	SRX5995002	SRR9224404	408170	human gut metagenome	WGS	7093206	1376158332	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224404/SRR9224404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224404/SRR9224404_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9224404	ao-0033_MG	ao	2015-01-29
SRR9224172	SAMN11950374	SRX5994671	SRR9224172	408170	human gut metagenome	WGS	5211984	997562585	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9224172/SRR9224172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9224172/SRR9224172_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9224172	ao-0034_MG	ao	2015-01-30
SRR9224135	SAMN11950375	SRX5994708	SRR9224135	408170	human gut metagenome	WGS	7387556	1440453346	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224135/SRR9224135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224135/SRR9224135_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9224135	ao-0035_MG	ao	2015-02-03
SRR9224462	SAMN11950376	SRX5994944	SRR9224462	408170	human gut metagenome	WGS	7680890	1489210657	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9224462/SRR9224462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9224462/SRR9224462_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9224462	ao-0036_MG	ao	2015-02-04
SRR9224408	SAMN11950377	SRX5994998	SRR9224408	408170	human gut metagenome	WGS	8564326	1658764233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9224408/SRR9224408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9224408/SRR9224408_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9224408	ao-0037_MG	ao	2015-02-05
SRR9224401	SAMN11950378	SRX5995005	SRR9224401	408170	human gut metagenome	WGS	8188266	1567872221	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9224401/SRR9224401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9224401/SRR9224401_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9224401	ao-0038_MG	ao	2015-02-06
SRR9224311	SAMN11950379	SRX5994532	SRR9224311	408170	human gut metagenome	WGS	8228360	1568567414	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9224311/SRR9224311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9224311/SRR9224311_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9224311	ao-0039_MG	ao	2015-02-11
SRR9224294	SAMN11950380	SRX5994549	SRR9224294	408170	human gut metagenome	WGS	7578406	1465495124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224294/SRR9224294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224294/SRR9224294_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9224294	ao-0040_MG	ao	2015-02-12
SRR9224293	SAMN11950381	SRX5994550	SRR9224293	408170	human gut metagenome	WGS	8879245	1700341027	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224293/SRR9224293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224293/SRR9224293_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9224293	ao-0041_MG	ao	2015-02-13
SRR9224292	SAMN11950382	SRX5994551	SRR9224292	408170	human gut metagenome	WGS	8366969	1606551705	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9224292/SRR9224292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9224292/SRR9224292_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9224292	ao-0042_MG	ao	2015-02-14
SRR9224291	SAMN11950383	SRX5994552	SRR9224291	408170	human gut metagenome	WGS	6792218	1304372342	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9224291/SRR9224291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9224291/SRR9224291_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9224291	ao-0043_MG	ao	2015-02-16
SRR9224298	SAMN11950384	SRX5994545	SRR9224298	408170	human gut metagenome	WGS	5004691	963656586	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9224298/SRR9224298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9224298/SRR9224298_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9224298	ao-0044_MG	ao	2015-02-17
SRR9224297	SAMN11950385	SRX5994546	SRR9224297	408170	human gut metagenome	WGS	6852992	1330817664	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9224297/SRR9224297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9224297/SRR9224297_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9224297	ao-0045_MG	ao	2015-02-18
SRR9224296	SAMN11950386	SRX5994547	SRR9224296	408170	human gut metagenome	WGS	6650960	1290361423	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224296/SRR9224296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224296/SRR9224296_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9224296	ao-0046_MG	ao	2015-02-20
SRR9224295	SAMN11950387	SRX5994548	SRR9224295	408170	human gut metagenome	WGS	8069854	1557125386	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224295/SRR9224295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224295/SRR9224295_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9224295	ao-0047_MG	ao	2015-02-24
SRR9224300	SAMN11950388	SRX5994543	SRR9224300	408170	human gut metagenome	WGS	7829184	1512891829	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9224300/SRR9224300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9224300/SRR9224300_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9224300	ao-0048_MG	ao	2015-02-25
SRR9224299	SAMN11950389	SRX5994544	SRR9224299	408170	human gut metagenome	WGS	4522157	862056152	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224299/SRR9224299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224299/SRR9224299_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9224299	ao-0049_MG	ao	2015-02-26
SRR9224163	SAMN11950390	SRX5994680	SRR9224163	408170	human gut metagenome	WGS	7423454	1442998800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224163/SRR9224163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224163/SRR9224163_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9224163	ao-0050_MG	ao	2015-03-02
SRR9224164	SAMN11950391	SRX5994679	SRR9224164	408170	human gut metagenome	WGS	9620660	1823090162	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224164/SRR9224164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224164/SRR9224164_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9224164	ao-0057_MG	ao	2015-03-16
SRR9224165	SAMN11950392	SRX5994678	SRR9224165	408170	human gut metagenome	WGS	9549978	1815780031	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224165/SRR9224165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/005/SRR9224165/SRR9224165_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/005/SRR9224165	ao-0058_MG	ao	2015-03-17
SRR9224166	SAMN11950393	SRX5994677	SRR9224166	408170	human gut metagenome	WGS	10377102	2000864398	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224166/SRR9224166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224166/SRR9224166_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9224166	ao-0059_MG	ao	2015-03-18
SRR9224159	SAMN11950394	SRX5994684	SRR9224159	408170	human gut metagenome	WGS	8571304	1664063655	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224159/SRR9224159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224159/SRR9224159_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9224159	ao-0060_MG	ao	2015-03-20
SRR9224160	SAMN11950395	SRX5994683	SRR9224160	408170	human gut metagenome	WGS	7840939	1509358789	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9224160/SRR9224160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/000/SRR9224160/SRR9224160_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/000/SRR9224160	ao-0061_MG	ao	2015-03-23
SRR9224161	SAMN11950396	SRX5994682	SRR9224161	408170	human gut metagenome	WGS	6734330	1292432278	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9224161/SRR9224161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/001/SRR9224161/SRR9224161_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/001/SRR9224161	ao-0062_MG	ao	2015-03-24
SRR9224162	SAMN11950397	SRX5994681	SRR9224162	408170	human gut metagenome	WGS	7765210	1500100791	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9224162/SRR9224162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/002/SRR9224162/SRR9224162_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/002/SRR9224162	ao-0063_MG	ao	2015-03-25
SRR9224168	SAMN11950398	SRX5994675	SRR9224168	408170	human gut metagenome	WGS	5044828	966650418	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9224168/SRR9224168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/008/SRR9224168/SRR9224168_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/008/SRR9224168	ao-0064_MG	ao	2015-03-26
SRR9224169	SAMN11950399	SRX5994674	SRR9224169	408170	human gut metagenome	WGS	6061586	1177386360	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224169/SRR9224169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224169/SRR9224169_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9224169	ao-0065_MG	ao	2015-03-27
SRR9224113	SAMN11950400	SRX5994730	SRR9224113	408170	human gut metagenome	WGS	6809193	1320766590	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224113/SRR9224113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/003/SRR9224113/SRR9224113_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/003/SRR9224113	ao-0066_MG	ao	2015-03-28
SRR9224114	SAMN11950401	SRX5994729	SRR9224114	408170	human gut metagenome	WGS	8629919	1674056495	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224114/SRR9224114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/004/SRR9224114/SRR9224114_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/004/SRR9224114	ao-0068_MG	ao	2015-04-01
SRR9224487	SAMN11950402	SRX5994919	SRR9224487	408170	human gut metagenome	WGS	9927138	1884842711	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9224487/SRR9224487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9224487/SRR9224487_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/007/SRR9224487	ao-0069_MG	ao	2015-04-03
SRR9224116	SAMN11950403	SRX5994727	SRR9224116	408170	human gut metagenome	WGS	11034187	2103405682	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224116/SRR9224116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/006/SRR9224116/SRR9224116_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/006/SRR9224116	ao-0070_MG	ao	2015-04-07
SRR9224109	SAMN11950404	SRX5994734	SRR9224109	408170	human gut metagenome	WGS	9127785	1749271606	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224109/SRR9224109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/009/SRR9224109/SRR9224109_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR922/009/SRR9224109	ao-0071_MG	ao	2015-04-08
